Instance,n_jobs,n_machines,p_iterations,p_pct,p_lambda,p_tabootenure,p_cooling_r,p_max_iters_nomejor,Initial Makespan,Optimized Makespan,Time (s)
tai20_20.txt - Instance 6,20,20,2000,0.2,0.01,20,0.8,10,2297,2297,6.74652624130249
tai20_20.txt - Instance 7,20,20,2000,0.2,0.01,20,0.8,10,2870,2550,6.199360370635986
tai20_20.txt - Instance 8,20,20,2000,0.2,0.01,20,0.8,10,2621,2421,5.833498001098633
tai20_20.txt - Instance 9,20,20,2000,0.2,0.01,20,0.8,10,2689,2512,5.900451183319092
tai20_20.txt - Instance 10,20,20,2000,0.2,0.01,20,0.8,10,2691,2454,6.2495481967926025
tai30_15.txt - Instance 1,30,15,2000,0.2,0.01,20,0.8,10,3120,2658,6.6994407176971436
tai30_15.txt - Instance 2,30,15,2000,0.2,0.01,20,0.8,10,3071,2728,7.050177812576294
tai30_15.txt - Instance 3,30,15,2000,0.2,0.01,20,0.8,10,2795,2795,7.399469614028931
tai30_15.txt - Instance 4,30,15,2000,0.2,0.01,20,0.8,10,3068,2998,7.166528701782227
tai30_15.txt - Instance 5,30,15,2000,0.2,0.01,20,0.8,10,3114,2938,6.499248743057251
tai30_15.txt - Instance 6,30,15,2000,0.2,0.01,20,0.8,10,2967,2886,6.216811656951904
tai30_15.txt - Instance 7,30,15,2000,0.2,0.01,20,0.8,10,3144,2906,7.2190940380096436
tai30_15.txt - Instance 8,30,15,2000,0.2,0.01,20,0.8,10,2463,2463,7.496685266494751
tai30_15.txt - Instance 9,30,15,2000,0.2,0.01,20,0.8,10,3175,2676,6.867045879364014
tai30_15.txt - Instance 10,30,15,2000,0.2,0.01,20,0.8,10,2940,2506,6.582536697387695
tai30_20.txt - Instance 1,30,20,2000,0.2,0.01,20,0.8,10,3166,3166,10.516535758972168
tai30_20.txt - Instance 2,30,20,2000,0.2,0.01,20,0.8,10,3411,3146,10.69938588142395
tai30_20.txt - Instance 3,30,20,2000,0.2,0.01,20,0.8,10,3220,3114,11.302138090133667
tai30_20.txt - Instance 4,30,20,2000,0.2,0.01,20,0.8,10,3337,3244,14.645938873291016
tai30_20.txt - Instance 5,30,20,2000,0.2,0.01,20,0.8,10,3360,3164,10.953247308731079
tai30_20.txt - Instance 6,30,20,2000,0.2,0.01,20,0.8,10,3326,3235,9.479884624481201
tai30_20.txt - Instance 7,30,20,2000,0.2,0.01,20,0.8,10,3050,3050,11.100009202957153
tai30_20.txt - Instance 8,30,20,2000,0.2,0.01,20,0.8,10,3452,3142,11.035084962844849
tai30_20.txt - Instance 9,30,20,2000,0.2,0.01,20,0.8,10,3207,3118,12.046730518341064
tai30_20.txt - Instance 10,30,20,2000,0.2,0.01,20,0.8,10,3044,3044,10.29850149154663
tai50_15.txt - Instance 1,50,15,2000,0.2,0.01,20,0.8,10,4468,4112,15.281942129135132
tai50_15.txt - Instance 2,50,15,2000,0.2,0.01,20,0.8,10,4474,4141,20.602592706680298
tai50_15.txt - Instance 3,50,15,2000,0.2,0.01,20,0.8,10,3830,3830,14.73971962928772
tai50_15.txt - Instance 4,50,15,2000,0.2,0.01,20,0.8,10,4362,3951,15.032343864440918
tai50_15.txt - Instance 5,50,15,2000,0.2,0.01,20,0.8,10,4978,4452,14.375576257705688
tai50_15.txt - Instance 6,50,15,2000,0.2,0.01,20,0.8,10,4525,4076,14.927678108215332
tai50_15.txt - Instance 7,50,15,2000,0.2,0.01,20,0.8,10,4595,4190,14.946189165115356
tai50_15.txt - Instance 8,50,15,2000,0.2,0.01,20,0.8,10,4380,4180,14.708420515060425
tai50_15.txt - Instance 9,50,15,2000,0.2,0.01,20,0.8,10,4220,4050,13.76878571510315
tai50_15.txt - Instance 10,50,15,2000,0.2,0.01,20,0.8,10,4471,3926,14.813574314117432
tai50_20.txt - Instance 1,50,20,2000,0.2,0.01,20,0.8,10,4577,4552,24.998899698257446
tai50_20.txt - Instance 2,50,20,2000,0.2,0.01,20,0.8,10,4642,4525,25.966097116470337
tai50_20.txt - Instance 3,50,20,2000,0.2,0.01,20,0.8,10,4210,4210,24.781995058059692
tai50_20.txt - Instance 4,50,20,2000,0.2,0.01,20,0.8,10,4377,4345,24.4582040309906
tai50_20.txt - Instance 5,50,20,2000,0.2,0.01,20,0.8,10,4536,4416,25.963018894195557
tai50_20.txt - Instance 6,50,20,2000,0.2,0.01,20,0.8,10,4944,4875,24.96137833595276
tai50_20.txt - Instance 7,50,20,2000,0.2,0.01,20,0.8,10,4906,4677,26.296751499176025
tai50_20.txt - Instance 8,50,20,2000,0.2,0.01,20,0.8,10,4539,4431,25.019309282302856
tai50_20.txt - Instance 9,50,20,2000,0.2,0.01,20,0.8,10,4651,4651,26.129090309143066
tai50_20.txt - Instance 10,50,20,2000,0.2,0.01,20,0.8,10,4879,4663,24.967715978622437
tai100_20.txt - Instance 1,100,20,2000,0.2,0.01,20,0.8,10,7968,7968,78.04700565338135
tai100_20.txt - Instance 2,100,20,2000,0.2,0.01,20,0.8,10,7575,7575,84.71345806121826
tai100_20.txt - Instance 3,100,20,2000,0.2,0.01,20,0.8,10,8170,7978,83.25206875801086
tai100_20.txt - Instance 4,100,20,2000,0.2,0.01,20,0.8,10,8034,7649,84.704904794693
tai100_20.txt - Instance 5,100,20,2000,0.2,0.01,20,0.8,10,8433,8331,76.31419157981873
tai100_20.txt - Instance 6,100,20,2000,0.2,0.01,20,0.8,10,7820,7709,82.14748120307922
tai100_20.txt - Instance 7,100,20,2000,0.2,0.01,20,0.8,10,8304,7797,85.29859137535095
tai100_20.txt - Instance 8,100,20,2000,0.2,0.01,20,0.8,10,7910,7910,74.31528353691101
tai100_20.txt - Instance 9,100,20,2000,0.2,0.01,20,0.8,10,7843,7843,78.43051028251648
tai100_20.txt - Instance 10,100,20,2000,0.2,0.01,20,0.8,10,7869,7618,92.19428205490112
tai15_15.txt - Instance 1,15,15,2000,0.2,0.05,50,0.9,10,1865,1742,2.6461057662963867
tai15_15.txt - Instance 2,15,15,2000,0.2,0.05,50,0.9,10,1911,1647,2.503851890563965
tai15_15.txt - Instance 3,15,15,2000,0.2,0.05,50,0.9,10,1942,1933,2.662217378616333
tai15_15.txt - Instance 4,15,15,2000,0.2,0.05,50,0.9,10,1946,1648,2.515397071838379
tai15_15.txt - Instance 5,15,15,2000,0.2,0.05,50,0.9,10,1725,1722,2.619741439819336
tai15_15.txt - Instance 6,15,15,2000,0.2,0.05,50,0.9,10,1739,1658,2.9188523292541504
tai15_15.txt - Instance 7,15,15,2000,0.2,0.05,50,0.9,10,1993,1682,2.4935410022735596
tai15_15.txt - Instance 8,15,15,2000,0.2,0.05,50,0.9,10,1904,1688,2.6563689708709717
tai15_15.txt - Instance 9,15,15,2000,0.2,0.05,50,0.9,10,2057,1778,3.7471563816070557
tai15_15.txt - Instance 10,15,15,2000,0.2,0.05,50,0.9,10,1808,1726,2.6790919303894043
tai20_15.txt - Instance 1,20,15,2000,0.2,0.05,50,0.9,10,2225,1965,4.017159700393677
tai20_15.txt - Instance 2,20,15,2000,0.2,0.05,50,0.9,10,2266,2013,3.685238838195801
tai20_15.txt - Instance 3,20,15,2000,0.2,0.05,50,0.9,10,2183,2041,3.848365306854248
tai20_15.txt - Instance 4,20,15,2000,0.2,0.05,50,0.9,10,2278,2006,3.9682846069335938
tai20_15.txt - Instance 5,20,15,2000,0.2,0.05,50,0.9,10,2335,2033,4.100499868392944
tai20_15.txt - Instance 6,20,15,2000,0.2,0.05,50,0.9,10,2089,2034,3.8687379360198975
tai20_15.txt - Instance 7,20,15,2000,0.2,0.05,50,0.9,10,2112,2112,3.983534812927246
tai20_15.txt - Instance 8,20,15,2000,0.2,0.05,50,0.9,10,2197,2007,3.8625435829162598
tai20_15.txt - Instance 9,20,15,2000,0.2,0.05,50,0.9,10,2123,1929,4.040009021759033
tai20_15.txt - Instance 10,20,15,2000,0.2,0.05,50,0.9,10,1910,1910,3.7473723888397217
tai20_20.txt - Instance 1,20,20,2000,0.2,0.05,50,0.9,10,2679,2565,7.778106689453125
tai20_20.txt - Instance 2,20,20,2000,0.2,0.05,50,0.9,10,2519,2519,6.316352605819702
tai20_20.txt - Instance 3,20,20,2000,0.2,0.05,50,0.9,10,2449,2311,5.91761040687561
tai20_20.txt - Instance 4,20,20,2000,0.2,0.05,50,0.9,10,2773,2481,5.9358391761779785
tai20_20.txt - Instance 5,20,20,2000,0.2,0.05,50,0.9,10,2679,2404,6.3164122104644775
tai20_20.txt - Instance 6,20,20,2000,0.2,0.05,50,0.9,10,2297,2297,5.981892824172974
tai20_20.txt - Instance 7,20,20,2000,0.2,0.05,50,0.9,10,2870,2562,6.235111713409424
tai20_20.txt - Instance 8,20,20,2000,0.2,0.05,50,0.9,10,2621,2363,6.200769901275635
tai20_20.txt - Instance 9,20,20,2000,0.2,0.05,50,0.9,10,2689,2512,5.880554437637329
tai20_20.txt - Instance 10,20,20,2000,0.2,0.05,50,0.9,10,2691,2399,6.218419551849365
tai30_15.txt - Instance 1,30,15,2000,0.2,0.05,50,0.9,10,3120,2638,6.664527893066406
tai30_15.txt - Instance 2,30,15,2000,0.2,0.05,50,0.9,10,3071,2755,7.0177998542785645
tai30_15.txt - Instance 3,30,15,2000,0.2,0.05,50,0.9,10,2795,2709,7.234193325042725
tai30_15.txt - Instance 4,30,15,2000,0.2,0.05,50,0.9,10,3068,2740,7.463272333145142
tai30_15.txt - Instance 5,30,15,2000,0.2,0.05,50,0.9,10,3114,2757,6.782302141189575
tai30_15.txt - Instance 6,30,15,2000,0.2,0.05,50,0.9,10,2967,2886,8.333208560943604
tai30_15.txt - Instance 7,30,15,2000,0.2,0.05,50,0.9,10,3144,2743,6.866190433502197
tai30_15.txt - Instance 8,30,15,2000,0.2,0.05,50,0.9,10,2463,2463,6.92664361000061
tai30_15.txt - Instance 9,30,15,2000,0.2,0.05,50,0.9,10,3175,2635,6.804019927978516
tai30_15.txt - Instance 10,30,15,2000,0.2,0.05,50,0.9,10,2940,2642,6.549696445465088
tai30_20.txt - Instance 1,30,20,2000,0.2,0.05,50,0.9,10,3166,3166,10.983251333236694
tai30_20.txt - Instance 2,30,20,2000,0.2,0.05,50,0.9,10,3411,3087,10.849276542663574
tai30_20.txt - Instance 3,30,20,2000,0.2,0.05,50,0.9,10,3220,3169,11.23986554145813
tai30_20.txt - Instance 4,30,20,2000,0.2,0.05,50,0.9,10,3337,3259,11.209262371063232
tai30_20.txt - Instance 5,30,20,2000,0.2,0.05,50,0.9,10,3360,3134,10.945002317428589
tai30_20.txt - Instance 6,30,20,2000,0.2,0.05,50,0.9,10,3326,3326,12.637548685073853
tai30_20.txt - Instance 7,30,20,2000,0.2,0.05,50,0.9,10,3050,3050,10.949336767196655
tai30_20.txt - Instance 8,30,20,2000,0.2,0.05,50,0.9,10,3452,3108,11.036441326141357
tai30_20.txt - Instance 9,30,20,2000,0.2,0.05,50,0.9,10,3207,3207,15.262670516967773
tai30_20.txt - Instance 10,30,20,2000,0.2,0.05,50,0.9,10,3044,3044,10.899823188781738
tai50_15.txt - Instance 1,50,15,2000,0.2,0.05,50,0.9,10,4468,4078,16.365941047668457
tai50_15.txt - Instance 2,50,15,2000,0.2,0.05,50,0.9,10,4474,4125,14.882904767990112
tai50_15.txt - Instance 3,50,15,2000,0.2,0.05,50,0.9,10,3830,3732,14.799498558044434
tai50_15.txt - Instance 4,50,15,2000,0.2,0.05,50,0.9,10,4362,3944,17.053236961364746
tai50_15.txt - Instance 5,50,15,2000,0.2,0.05,50,0.9,10,4978,4052,13.211951971054077
tai50_15.txt - Instance 6,50,15,2000,0.2,0.05,50,0.9,10,4525,4052,15.182698249816895
tai50_15.txt - Instance 7,50,15,2000,0.2,0.05,50,0.9,10,4595,4109,15.699796199798584
tai50_15.txt - Instance 8,50,15,2000,0.2,0.05,50,0.9,10,4380,4046,14.932431697845459
tai50_15.txt - Instance 9,50,15,2000,0.2,0.05,50,0.9,10,4220,3941,14.99962592124939
tai50_15.txt - Instance 10,50,15,2000,0.2,0.05,50,0.9,10,4471,3952,16.78433656692505
tai50_20.txt - Instance 1,50,20,2000,0.2,0.05,50,0.9,10,4577,4577,26.283949613571167
tai50_20.txt - Instance 2,50,20,2000,0.2,0.05,50,0.9,10,4642,4642,24.762564659118652
tai50_20.txt - Instance 3,50,20,2000,0.2,0.05,50,0.9,10,4210,4210,25.508766412734985
tai50_20.txt - Instance 4,50,20,2000,0.2,0.05,50,0.9,10,4377,4305,22.377047300338745
tai50_20.txt - Instance 5,50,20,2000,0.2,0.05,50,0.9,10,4536,4464,25.794884204864502
tai50_20.txt - Instance 6,50,20,2000,0.2,0.05,50,0.9,10,4944,4536,27.999213218688965
tai50_20.txt - Instance 7,50,20,2000,0.2,0.05,50,0.9,10,4906,4555,26.498509645462036
tai50_20.txt - Instance 8,50,20,2000,0.2,0.05,50,0.9,10,4539,4290,26.765522956848145
tai50_20.txt - Instance 9,50,20,2000,0.2,0.05,50,0.9,10,4651,4651,25.999331951141357
tai50_20.txt - Instance 10,50,20,2000,0.2,0.05,50,0.9,10,4879,4691,25.419336557388306
tai100_20.txt - Instance 1,100,20,2000,0.2,0.05,50,0.9,10,7968,7968,86.69310402870178
tai100_20.txt - Instance 2,100,20,2000,0.2,0.05,50,0.9,10,7575,7575,82.94684505462646
tai100_20.txt - Instance 3,100,20,2000,0.2,0.05,50,0.9,10,8170,8038,89.76349377632141
tai100_20.txt - Instance 4,100,20,2000,0.2,0.05,50,0.9,10,8034,7884,119.06210565567017
tai100_20.txt - Instance 5,100,20,2000,0.2,0.05,50,0.9,10,8433,7767,84.33015608787537
tai100_20.txt - Instance 6,100,20,2000,0.2,0.05,50,0.9,10,7820,7794,83.16355657577515
tai100_20.txt - Instance 7,100,20,2000,0.2,0.05,50,0.9,10,8304,7909,84.78133010864258
tai100_20.txt - Instance 8,100,20,2000,0.2,0.05,50,0.9,10,7910,7910,75.06283760070801
tai100_20.txt - Instance 9,100,20,2000,0.2,0.05,50,0.9,10,7843,7596,89.09838819503784
tai100_20.txt - Instance 10,100,20,2000,0.2,0.05,50,0.9,10,7869,7658,80.345139503479
tai15_15.txt - Instance 1,15,15,2000,0.2,0.05,50,0.8,10,1865,1865,1.9870951175689697
tai15_15.txt - Instance 2,15,15,2000,0.2,0.05,50,0.8,10,1911,1649,2.4496777057647705
tai15_15.txt - Instance 3,15,15,2000,0.2,0.05,50,0.8,10,1942,1671,2.4561898708343506
tai15_15.txt - Instance 4,15,15,2000,0.2,0.05,50,0.8,10,1946,1794,2.6222212314605713
tai15_15.txt - Instance 5,15,15,2000,0.2,0.05,50,0.8,10,1725,1725,2.187382698059082
tai15_15.txt - Instance 6,15,15,2000,0.2,0.05,50,0.8,10,1739,1689,2.7444348335266113
tai15_15.txt - Instance 7,15,15,2000,0.2,0.05,50,0.8,10,1993,1702,2.283729314804077
tai15_15.txt - Instance 8,15,15,2000,0.2,0.05,50,0.8,10,1904,1707,2.4363512992858887
tai15_15.txt - Instance 9,15,15,2000,0.2,0.05,50,0.8,10,2057,1780,2.4455981254577637
tai15_15.txt - Instance 10,15,15,2000,0.2,0.05,50,0.8,10,1808,1725,2.4165573120117188
tai20_15.txt - Instance 1,20,15,2000,0.2,0.05,50,0.8,10,2225,2071,3.6670546531677246
tai20_15.txt - Instance 2,20,15,2000,0.2,0.05,50,0.8,10,2266,2266,4.049322843551636
tai20_15.txt - Instance 3,20,15,2000,0.2,0.05,50,0.8,10,2183,2053,3.4999589920043945
tai20_15.txt - Instance 4,20,15,2000,0.2,0.05,50,0.8,10,2278,1933,3.6330583095550537
tai20_15.txt - Instance 5,20,15,2000,0.2,0.05,50,0.8,10,2335,2095,3.5665886402130127
tai20_15.txt - Instance 6,20,15,2000,0.2,0.05,50,0.8,10,2089,2013,3.9831132888793945
tai20_15.txt - Instance 7,20,15,2000,0.2,0.05,50,0.8,10,2112,2112,3.766709566116333
tai20_15.txt - Instance 8,20,15,2000,0.2,0.05,50,0.8,10,2197,2189,4.753195762634277
tai20_15.txt - Instance 9,20,15,2000,0.2,0.05,50,0.8,10,2123,2027,3.579596519470215
tai20_15.txt - Instance 10,20,15,2000,0.2,0.05,50,0.8,10,1910,1910,3.901026725769043
tai20_20.txt - Instance 1,20,20,2000,0.2,0.05,50,0.8,10,2679,2462,7.246636152267456
tai20_20.txt - Instance 2,20,20,2000,0.2,0.05,50,0.8,10,2519,2419,6.88556170463562
tai20_20.txt - Instance 3,20,20,2000,0.2,0.05,50,0.8,10,2449,2378,6.182607889175415
tai20_20.txt - Instance 4,20,20,2000,0.2,0.05,50,0.8,10,2773,2492,6.100010633468628
tai20_20.txt - Instance 5,20,20,2000,0.2,0.05,50,0.8,10,2679,2437,6.134169578552246
tai20_20.txt - Instance 6,20,20,2000,0.2,0.05,50,0.8,10,2297,2297,5.78274130821228
tai20_20.txt - Instance 7,20,20,2000,0.2,0.05,50,0.8,10,2870,2534,5.79975438117981
tai20_20.txt - Instance 8,20,20,2000,0.2,0.05,50,0.8,10,2621,2449,6.18302321434021
tai20_20.txt - Instance 9,20,20,2000,0.2,0.05,50,0.8,10,2689,2400,5.85361123085022
tai20_20.txt - Instance 10,20,20,2000,0.2,0.05,50,0.8,10,2691,2386,5.979651689529419
tai30_15.txt - Instance 1,30,15,2000,0.2,0.05,50,0.8,10,3120,3076,7.035999298095703
tai30_15.txt - Instance 2,30,15,2000,0.2,0.05,50,0.8,10,3071,2852,7.362988233566284
tai30_15.txt - Instance 3,30,15,2000,0.2,0.05,50,0.8,10,2795,2795,9.21618366241455
tai30_15.txt - Instance 4,30,15,2000,0.2,0.05,50,0.8,10,3068,2804,6.767052412033081
tai30_15.txt - Instance 5,30,15,2000,0.2,0.05,50,0.8,10,3114,2867,9.316400051116943
tai30_15.txt - Instance 6,30,15,2000,0.2,0.05,50,0.8,10,2967,2967,6.666401624679565
tai30_15.txt - Instance 7,30,15,2000,0.2,0.05,50,0.8,10,3144,3016,6.934277296066284
tai30_15.txt - Instance 8,30,15,2000,0.2,0.05,50,0.8,10,2463,2463,6.5822248458862305
tai30_15.txt - Instance 9,30,15,2000,0.2,0.05,50,0.8,10,3175,3007,6.915549993515015
tai30_15.txt - Instance 10,30,15,2000,0.2,0.05,50,0.8,10,2940,2549,6.582638263702393
tai30_20.txt - Instance 1,30,20,2000,0.2,0.05,50,0.8,10,3166,3166,10.8956298828125
tai30_20.txt - Instance 2,30,20,2000,0.2,0.05,50,0.8,10,3411,3079,10.634472846984863
tai30_20.txt - Instance 3,30,20,2000,0.2,0.05,50,0.8,10,3220,3036,10.905246257781982
tai30_20.txt - Instance 4,30,20,2000,0.2,0.05,50,0.8,10,3337,3195,11.094549179077148
tai30_20.txt - Instance 5,30,20,2000,0.2,0.05,50,0.8,10,3360,3145,11.114904642105103
tai30_20.txt - Instance 6,30,20,2000,0.2,0.05,50,0.8,10,3326,3146,13.049442052841187
tai30_20.txt - Instance 7,30,20,2000,0.2,0.05,50,0.8,10,3050,3033,9.98290753364563
tai30_20.txt - Instance 8,30,20,2000,0.2,0.05,50,0.8,10,3452,3214,10.432918310165405
tai30_20.txt - Instance 9,30,20,2000,0.2,0.05,50,0.8,10,3207,3118,10.616580247879028
tai30_20.txt - Instance 10,30,20,2000,0.2,0.05,50,0.8,10,3044,3044,10.949328899383545
tai50_15.txt - Instance 1,50,15,2000,0.2,0.05,50,0.8,10,4468,4003,14.782693862915039
tai50_15.txt - Instance 2,50,15,2000,0.2,0.05,50,0.8,10,4474,4086,14.849395036697388
tai50_15.txt - Instance 3,50,15,2000,0.2,0.05,50,0.8,10,3830,3830,13.281548500061035
tai50_15.txt - Instance 4,50,15,2000,0.2,0.05,50,0.8,10,4362,3931,14.684293508529663
tai50_15.txt - Instance 5,50,15,2000,0.2,0.05,50,0.8,10,4978,3935,14.818013668060303
tai50_15.txt - Instance 6,50,15,2000,0.2,0.05,50,0.8,10,4525,4063,15.029875755310059
tai50_15.txt - Instance 7,50,15,2000,0.2,0.05,50,0.8,10,4595,4416,21.839860439300537
tai50_15.txt - Instance 8,50,15,2000,0.2,0.05,50,0.8,10,4380,4122,15.466459035873413
tai50_15.txt - Instance 9,50,15,2000,0.2,0.05,50,0.8,10,4220,4056,15.315986394882202
tai50_15.txt - Instance 10,50,15,2000,0.2,0.05,50,0.8,10,4471,3979,14.80986738204956
tai50_20.txt - Instance 1,50,20,2000,0.2,0.05,50,0.8,10,4577,4577,23.972162008285522
tai50_20.txt - Instance 2,50,20,2000,0.2,0.05,50,0.8,10,4642,4537,25.09883403778076
tai50_20.txt - Instance 3,50,20,2000,0.2,0.05,50,0.8,10,4210,4210,26.385003805160522
tai50_20.txt - Instance 4,50,20,2000,0.2,0.05,50,0.8,10,4377,4257,25.29648232460022
tai50_20.txt - Instance 5,50,20,2000,0.2,0.05,50,0.8,10,4536,4372,24.91561532020569
tai50_20.txt - Instance 6,50,20,2000,0.2,0.05,50,0.8,10,4944,4474,25.532055854797363
tai50_20.txt - Instance 7,50,20,2000,0.2,0.05,50,0.8,10,4906,4856,26.26708173751831
tai50_20.txt - Instance 8,50,20,2000,0.2,0.05,50,0.8,10,4539,4328,24.964399814605713
tai50_20.txt - Instance 9,50,20,2000,0.2,0.05,50,0.8,10,4651,4651,25.28206706047058
tai50_20.txt - Instance 10,50,20,2000,0.2,0.05,50,0.8,10,4879,4551,24.802369594573975
tai100_20.txt - Instance 1,100,20,2000,0.2,0.05,50,0.8,10,7968,7957,89.46304988861084
tai100_20.txt - Instance 2,100,20,2000,0.2,0.05,50,0.8,10,7575,7546,73.8173201084137
tai100_20.txt - Instance 3,100,20,2000,0.2,0.05,50,0.8,10,8170,7898,85.61064386367798
tai100_20.txt - Instance 4,100,20,2000,0.2,0.05,50,0.8,10,8034,7491,73.98289847373962
tai100_20.txt - Instance 5,100,20,2000,0.2,0.05,50,0.8,10,8433,8172,81.36155986785889
tai100_20.txt - Instance 6,100,20,2000,0.2,0.05,50,0.8,10,7820,7820,81.4167103767395
tai100_20.txt - Instance 7,100,20,2000,0.2,0.05,50,0.8,10,8304,7900,83.7094783782959
tai100_20.txt - Instance 8,100,20,2000,0.2,0.05,50,0.8,10,7910,7910,78.89824175834656
tai100_20.txt - Instance 9,100,20,2000,0.2,0.05,50,0.8,10,7843,7715,82.09446334838867
tai100_20.txt - Instance 10,100,20,2000,0.2,0.05,50,0.8,10,7869,7549,82.54730343818665
tai15_15.txt - Instance 1,15,15,2000,0.2,0.05,20,0.9,10,1865,1697,2.566470146179199
tai15_15.txt - Instance 2,15,15,2000,0.2,0.05,20,0.9,10,1911,1701,2.3898959159851074
tai15_15.txt - Instance 3,15,15,2000,0.2,0.05,20,0.9,10,1942,1635,2.81020450592041
tai15_15.txt - Instance 4,15,15,2000,0.2,0.05,20,0.9,10,1946,1769,2.3163654804229736
tai15_15.txt - Instance 5,15,15,2000,0.2,0.05,20,0.9,10,1725,1688,2.4999868869781494
tai15_15.txt - Instance 6,15,15,2000,0.2,0.05,20,0.9,10,1739,1646,2.466688394546509
tai15_15.txt - Instance 7,15,15,2000,0.2,0.05,20,0.9,10,1993,1804,2.4660537242889404
tai15_15.txt - Instance 8,15,15,2000,0.2,0.05,20,0.9,10,1904,1702,2.583651304244995
tai15_15.txt - Instance 9,15,15,2000,0.2,0.05,20,0.9,10,2057,1784,2.766498327255249
tai15_15.txt - Instance 10,15,15,2000,0.2,0.05,20,0.9,10,1808,1744,2.466580629348755
tai20_15.txt - Instance 1,20,15,2000,0.2,0.05,20,0.9,10,2225,2068,3.666499376296997
tai20_15.txt - Instance 2,20,15,2000,0.2,0.05,20,0.9,10,2266,2104,3.702949285507202
tai20_15.txt - Instance 3,20,15,2000,0.2,0.05,20,0.9,10,2183,2020,3.779453992843628
tai20_15.txt - Instance 4,20,15,2000,0.2,0.05,20,0.9,10,2278,1944,3.9165594577789307
tai20_15.txt - Instance 5,20,15,2000,0.2,0.05,20,0.9,10,2335,1994,3.7881627082824707
tai20_15.txt - Instance 6,20,15,2000,0.2,0.05,20,0.9,10,2089,2089,5.078530550003052
tai20_15.txt - Instance 7,20,15,2000,0.2,0.05,20,0.9,10,2112,2075,3.899855375289917
tai20_15.txt - Instance 8,20,15,2000,0.2,0.05,20,0.9,10,2197,1932,3.8497917652130127
tai20_15.txt - Instance 9,20,15,2000,0.2,0.05,20,0.9,10,2123,1996,4.022566556930542
tai20_15.txt - Instance 10,20,15,2000,0.2,0.05,20,0.9,10,1910,1910,5.027084827423096
tai20_20.txt - Instance 1,20,20,2000,0.2,0.05,20,0.9,10,2679,2491,6.299499750137329
tai20_20.txt - Instance 2,20,20,2000,0.2,0.05,20,0.9,10,2519,2439,7.166980504989624
tai20_20.txt - Instance 3,20,20,2000,0.2,0.05,20,0.9,10,2449,2277,8.048937797546387
tai20_20.txt - Instance 4,20,20,2000,0.2,0.05,20,0.9,10,2773,2474,6.533550977706909
tai20_20.txt - Instance 5,20,20,2000,0.2,0.05,20,0.9,10,2679,2465,5.966079950332642
tai20_20.txt - Instance 6,20,20,2000,0.2,0.05,20,0.9,10,2297,2297,5.99350380897522
tai20_20.txt - Instance 7,20,20,2000,0.2,0.05,20,0.9,10,2870,2517,6.742993593215942
tai20_20.txt - Instance 8,20,20,2000,0.2,0.05,20,0.9,10,2621,2429,6.179734468460083
tai20_20.txt - Instance 9,20,20,2000,0.2,0.05,20,0.9,10,2689,2479,5.832935810089111
tai20_20.txt - Instance 10,20,20,2000,0.2,0.05,20,0.9,10,2691,2533,6.082504034042358
tai30_15.txt - Instance 1,30,15,2000,0.2,0.05,20,0.9,10,3120,2661,6.831045627593994
tai30_15.txt - Instance 2,30,15,2000,0.2,0.05,20,0.9,10,3071,2992,9.032427787780762
tai30_15.txt - Instance 3,30,15,2000,0.2,0.05,20,0.9,10,2795,2795,6.799614429473877
tai30_15.txt - Instance 4,30,15,2000,0.2,0.05,20,0.9,10,3068,2758,6.516132354736328
tai30_15.txt - Instance 5,30,15,2000,0.2,0.05,20,0.9,10,3114,2751,7.133412837982178
tai30_15.txt - Instance 6,30,15,2000,0.2,0.05,20,0.9,10,2967,2839,6.695693492889404
tai30_15.txt - Instance 7,30,15,2000,0.2,0.05,20,0.9,10,3144,2788,6.807439804077148
tai30_15.txt - Instance 8,30,15,2000,0.2,0.05,20,0.9,10,2463,2463,7.10774827003479
tai30_15.txt - Instance 9,30,15,2000,0.2,0.05,20,0.9,10,3175,2708,6.453371047973633
tai30_15.txt - Instance 10,30,15,2000,0.2,0.05,20,0.9,10,2940,2634,6.811192512512207
tai30_20.txt - Instance 1,30,20,2000,0.2,0.05,20,0.9,10,3166,3166,11.702539682388306
tai30_20.txt - Instance 2,30,20,2000,0.2,0.05,20,0.9,10,3411,3089,10.882200002670288
tai30_20.txt - Instance 3,30,20,2000,0.2,0.05,20,0.9,10,3220,3083,10.883408308029175
tai30_20.txt - Instance 4,30,20,2000,0.2,0.05,20,0.9,10,3337,3265,10.833286762237549
tai30_20.txt - Instance 5,30,20,2000,0.2,0.05,20,0.9,10,3360,3243,9.881330728530884
tai30_20.txt - Instance 6,30,20,2000,0.2,0.05,20,0.9,10,3326,3294,11.066186904907227
tai30_20.txt - Instance 7,30,20,2000,0.2,0.05,20,0.9,10,3050,3050,10.766590118408203
tai30_20.txt - Instance 8,30,20,2000,0.2,0.05,20,0.9,10,3452,3317,10.715893268585205
tai30_20.txt - Instance 9,30,20,2000,0.2,0.05,20,0.9,10,3207,3110,10.965627431869507
tai30_20.txt - Instance 10,30,20,2000,0.2,0.05,20,0.9,10,3044,3044,11.716490268707275
tai50_15.txt - Instance 1,50,15,2000,0.2,0.05,20,0.9,10,4468,3946,16.19936990737915
